"category"	"over_represented_pvalue"	"under_represented_pvalue"	"numDEInCat"	"numInCat"	"term"	"ontology"
"GO:0002687"	2.28326241385784e-05	0.99999276466507	25	87	"positive regulation of leukocyte migration"	"BP"
"GO:0005319"	2.30062714979937e-05	0.999993174915963	23	75	"lipid transporter activity"	"MF"
"GO:0050431"	2.30095419106122e-05	0.999998014092392	9	15	"transforming growth factor beta binding"	"MF"
"GO:0046496"	2.31422180869575e-05	0.999991559285592	31	116	"nicotinamide nucleotide metabolic process"	"BP"
"GO:0008083"	2.33183153239626e-05	0.999992627834256	25	85	"growth factor activity"	"MF"
"GO:0001649"	2.33935582585019e-05	0.999990422065048	38	153	"osteoblast differentiation"	"BP"
"GO:0006811"	2.34486330688843e-05	0.999984766413363	154	904	"ion transport"	"BP"
"GO:0050818"	2.35648407052652e-05	0.999993014510185	23	74	"regulation of coagulation"	"BP"
"GO:0007186"	2.59192848297421e-05	0.999986299580623	71	351	"G-protein coupled receptor signaling pathway"	"BP"
"GO:0061448"	2.68665832519529e-05	0.99998877774718	39	158	"connective tissue development"	"BP"
"GO:0048729"	2.75478272324528e-05	0.999984531389734	87	448	"tissue morphogenesis"	"BP"
"GO:0019362"	2.76991147445992e-05	0.999989782714416	31	117	"pyridine nucleotide metabolic process"	"BP"
"GO:0007160"	2.78273701718097e-05	0.999988672342422	37	147	"cell-matrix adhesion"	"BP"
"GO:0016337"	2.83994208014976e-05	0.999983298897803	99	534	"single organismal cell-cell adhesion"	"BP"
"GO:0003824"	2.84498168013981e-05	0.999977627818177	632	4465	"catalytic activity"	"MF"
"GO:0044723"	2.86042608115112e-05	0.999983358183348	95	503	"single-organism carbohydrate metabolic process"	"BP"
"03010"	2.94827339664344e-05	0.999991366007528	21	85	"Ribosome"	"KEGG"
"GO:0006796"	3.15787733436892e-05	0.999976545076961	327	2149	"phosphate-containing compound metabolic process"	"BP"
"GO:0005160"	3.23965457720604e-05	0.999993384674218	15	38	"transforming growth factor beta receptor binding"	"MF"
"GO:0061045"	3.28445121666387e-05	0.99999231661787	17	47	"negative regulation of wound healing"	"BP"
"GO:0046890"	3.33687960901199e-05	0.999987800107011	30	112	"regulation of lipid biosynthetic process"	"BP"
"GO:0052548"	3.35804698278893e-05	0.999983828276997	52	242	"regulation of endopeptidase activity"	"BP"
"GO:1901343"	3.44730321813874e-05	0.99999019118769	21	66	"negative regulation of vasculature development"	"BP"
"GO:0005125"	3.46587580525758e-05	0.999988352279083	26	95	"cytokine activity"	"MF"
"GO:0050921"	3.55275510820543e-05	0.999988391709654	25	88	"positive regulation of chemotaxis"	"BP"
"GO:0018108"	3.73319955617493e-05	0.999982213389987	51	230	"peptidyl-tyrosine phosphorylation"	"BP"
"GO:0044724"	3.73851434636857e-05	0.999987453219554	26	91	"single-organism carbohydrate catabolic process"	"BP"
"GO:0010594"	3.82729706411625e-05	0.999987811171174	24	82	"regulation of endothelial cell migration"	"BP"
"GO:0010576"	3.84237733656473e-05	0.999998687078166	6	8	"metalloenzyme regulator activity"	"MF"
"GO:0032964"	3.96094464230811e-05	0.999992959491664	13	31	"collagen biosynthetic process"	"BP"
"04080"	3.97418356875449e-05	0.999986270826062	27	96	"Neuroactive ligand-receptor interaction"	"KEGG"
"GO:0009064"	4.0166724591392e-05	0.99998988064368	18	52	"glutamine family amino acid metabolic process"	"BP"
"GO:0097006"	4.14089842731547e-05	0.999990016412331	17	49	"regulation of plasma lipoprotein particle levels"	"BP"
"GO:0050790"	4.33572149367055e-05	0.999969402659797	216	1351	"regulation of catalytic activity"	"BP"
"GO:0042803"	4.36979656990426e-05	0.999973204224812	107	595	"protein homodimerization activity"	"MF"
"GO:0019432"	4.38067777357283e-05	0.999992131262832	13	31	"triglyceride biosynthetic process"	"BP"
"GO:0034097"	4.41748820013653e-05	0.999975407812315	77	397	"response to cytokine"	"BP"
"GO:0016709"	4.43297262375272e-05	0.999991289575743	14	35	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen"	"MF"
"GO:0060191"	4.4365335627531e-05	0.999988067725077	19	59	"regulation of lipase activity"	"BP"
"GO:0042180"	4.45185831308364e-05	0.999980630684289	40	169	"cellular ketone metabolic process"	"BP"
"GO:0001667"	4.62878820783392e-05	0.999977730753944	51	233	"ameboidal-type cell migration"	"BP"
"GO:0018212"	4.76047999365588e-05	0.999977078012957	51	232	"peptidyl-tyrosine modification"	"BP"
"GO:0007169"	4.77033502570387e-05	0.999973399074658	77	391	"transmembrane receptor protein tyrosine kinase signaling pathway"	"BP"
"GO:0051128"	4.9354969213064e-05	0.999964103353994	259	1660	"regulation of cellular component organization"	"BP"
"GO:0031644"	5.04141072619489e-05	0.999988379177794	16	44	"regulation of neurological system process"	"BP"
"GO:0060284"	5.05142145182816e-05	0.999968450627098	114	636	"regulation of cell development"	"BP"
"GO:0030278"	5.09253053459306e-05	0.999979477208954	34	135	"regulation of ossification"	"BP"
"GO:0048520"	5.16287361597851e-05	0.999981764282711	27	100	"positive regulation of behavior"	"BP"
"GO:0016616"	5.19700830736295e-05	0.999981218215565	28	105	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	"MF"
"GO:2000181"	5.37774149005138e-05	0.999984710027725	20	63	"negative regulation of blood vessel morphogenesis"	"BP"
"GO:0019395"	6.1733094794652e-05	0.999980249222818	23	78	"fatty acid oxidation"	"BP"
"GO:0004364"	6.32118252136673e-05	0.999989969331289	11	27	"glutathione transferase activity"	"MF"
"GO:0042493"	6.43336792731872e-05	0.999969706545431	46	206	"response to drug"	"BP"
"GO:0008289"	6.57823910673869e-05	0.99996092154264	90	487	"lipid binding"	"MF"
"GO:0009966"	6.60411471220534e-05	0.99995123710815	273	1762	"regulation of signal transduction"	"BP"
"GO:0030282"	7.25507944388064e-05	0.999978822463352	20	64	"bone mineralization"	"BP"
"GO:0009725"	7.36030870450934e-05	0.999956956064823	84	443	"response to hormone"	"BP"
"GO:0048771"	7.51648501264449e-05	0.999970506601735	31	121	"tissue remodeling"	"BP"
"GO:0019199"	7.53143669883521e-05	0.999978016361177	20	63	"transmembrane receptor protein kinase activity"	"MF"
"GO:0030855"	7.5479228598219e-05	0.999958233480188	70	353	"epithelial cell differentiation"	"BP"
"GO:0009914"	7.55169712901006e-05	0.999964141163028	46	209	"hormone transport"	"BP"
"GO:0055086"	7.60971554628792e-05	0.99995480700685	88	487	"nucleobase-containing small molecule metabolic process"	"BP"
"GO:0034440"	7.66525352956771e-05	0.999975044214826	23	79	"lipid oxidation"	"BP"
"GO:0051966"	7.83814041548245e-05	0.999987834917298	11	24	"regulation of synaptic transmission, glutamatergic"	"BP"
"GO:0051216"	7.98677007331821e-05	0.999969145987459	30	115	"cartilage development"	"BP"
"GO:0072593"	8.07512942067418e-05	0.99996284020849	42	189	"reactive oxygen species metabolic process"	"BP"
"GO:0001558"	8.1743999266208e-05	0.99995759570928	57	276	"regulation of cell growth"	"BP"
"GO:0002688"	8.33530978538698e-05	0.999974267337999	21	72	"regulation of leukocyte chemotaxis"	"BP"
"GO:0042476"	8.35777148507193e-05	0.999975331079129	20	64	"odontogenesis"	"BP"
"GO:0016525"	8.47969915126096e-05	0.999975891987261	19	60	"negative regulation of angiogenesis"	"BP"
"GO:0006090"	8.56038204542197e-05	0.99997185363446	23	80	"pyruvate metabolic process"	"BP"
"GO:0005178"	8.63954860735885e-05	0.999971629939887	23	79	"integrin binding"	"MF"
"GO:0007399"	8.75483560865098e-05	0.999937318564109	212	1323	"nervous system development"	"BP"
"GO:0006749"	8.94614897440608e-05	0.999979071233276	15	44	"glutathione metabolic process"	"BP"
"GO:0009117"	9.07926577331237e-05	0.99994715300822	80	436	"nucleotide metabolic process"	"BP"
"GO:0006950"	9.1667855682975e-05	0.999929731862964	355	2402	"response to stress"	"BP"
"GO:0019184"	9.20293224222654e-05	0.9999936806155	7	11	"nonribosomal peptide biosynthetic process"	"BP"
"GO:0006957"	9.2341116585363e-05	0.999993655541328	7	11	"complement activation, alternative pathway"	"BP"
"GO:0019318"	9.58594847058391e-05	0.999956052818925	41	180	"hexose metabolic process"	"BP"
"GO:0006733"	9.58664111348114e-05	0.999961053505947	32	130	"oxidoreduction coenzyme metabolic process"	"BP"
"GO:0050673"	9.85313951388027e-05	0.999948796269304	56	272	"epithelial cell proliferation"	"BP"
"GO:0003013"	9.86617825497671e-05	0.999949388849972	54	260	"circulatory system process"	"BP"
"GO:0007162"	9.99045122480017e-05	0.999954081714373	41	181	"negative regulation of cell adhesion"	"BP"
"GO:0060395"	9.99464220320739e-05	0.999973743088859	17	51	"SMAD protein signal transduction"	"BP"
"GO:0048583"	0.000103303402813513	0.99992058992079	356	2395	"regulation of response to stimulus"	"BP"
"GO:0050839"	0.000105372060325757	0.999955646591701	34	139	"cell adhesion molecule binding"	"MF"
"GO:0006006"	0.000107193556863614	0.999953473605204	36	152	"glucose metabolic process"	"BP"
"GO:0004857"	0.000107595136493241	0.999946500576189	49	235	"enzyme inhibitor activity"	"MF"
"GO:0050840"	0.000108465124464415	0.999974443212377	15	42	"extracellular matrix binding"	"MF"
"GO:0005975"	0.000108880633975242	0.999932262141313	101	560	"carbohydrate metabolic process"	"BP"
"GO:0006753"	0.000109418212837059	0.999935575817958	81	445	"nucleoside phosphate metabolic process"	"BP"
"GO:0006536"	0.000110136688818734	0.999984259955561	10	21	"glutamate metabolic process"	"BP"
"GO:0044344"	0.000114975836704392	0.999969417232283	17	51	"cellular response to fibroblast growth factor stimulus"	"BP"
"GO:0048248"	0.000115908735442757	1	4	4	"CXCR3 chemokine receptor binding"	"MF"
"GO:0008514"	0.000115945843769135	0.99995408914735	30	117	"organic anion transmembrane transporter activity"	"MF"
"GO:0061138"	0.000117985426801753	0.999947860308807	37	157	"morphogenesis of a branching epithelium"	"BP"
"GO:0090287"	0.00011834707685878	0.999945773228401	40	174	"regulation of cellular response to growth factor stimulus"	"BP"
"00480"	0.000119602742975185	0.99996926949501	16	50	"Glutathione metabolism"	"KEGG"
"GO:0008037"	0.000120339226178043	0.999966217733272	18	56	"cell recognition"	"BP"
"GO:0016052"	0.000121599575329891	0.999955506919842	26	97	"carbohydrate catabolic process"	"BP"
"GO:0002690"	0.000124627739173649	0.999964559027235	18	59	"positive regulation of leukocyte chemotaxis"	"BP"
"GO:0042310"	0.000126400000018865	0.999964366584465	18	56	"vasoconstriction"	"BP"
"GO:0031401"	0.000130743791447589	0.999912931342152	133	781	"positive regulation of protein modification process"	"BP"
"GO:0008509"	0.000131774138501887	0.999940673228503	38	163	"anion transmembrane transporter activity"	"MF"
"GO:0050662"	0.000135966231429405	0.999937161837121	40	177	"coenzyme binding"	"MF"
"GO:0010634"	0.000136749837293453	0.999954693786317	22	77	"positive regulation of epithelial cell migration"	"BP"
"GO:0006939"	0.000139022959789906	0.999960349733351	18	57	"smooth muscle contraction"	"BP"
"GO:0042398"	0.000141773738797439	0.999967683007638	14	39	"cellular modified amino acid biosynthetic process"	"BP"
"GO:0002009"	0.000142268761423689	0.999918860369777	71	365	"morphogenesis of an epithelium"	"BP"
"GO:0061061"	0.000149637862342944	0.999911970168522	78	416	"muscle structure development"	"BP"
"GO:0046165"	0.000154269794831618	0.999941149958165	27	105	"alcohol biosynthetic process"	"BP"
"GO:0019693"	0.000162395829187058	0.999910944356805	61	318	"ribose phosphate metabolic process"	"BP"
"GO:0015291"	0.000162854006802571	0.999924959828598	39	169	"secondary active transmembrane transporter activity"	"MF"
"GO:0016042"	0.000166196100597643	0.999920662858385	42	191	"lipid catabolic process"	"BP"
"GO:0043277"	0.0001662751630811	0.999970773004953	11	26	"apoptotic cell clearance"	"BP"
"GO:0001936"	0.000166963435805923	0.999945389968325	21	74	"regulation of endothelial cell proliferation"	"BP"
"GO:0051962"	0.000172164279952257	0.999902767644142	67	343	"positive regulation of nervous system development"	"BP"
"GO:0015245"	0.000179121948661276	0.999989831378317	6	9	"fatty acid transporter activity"	"MF"
"GO:0071813"	0.000183882816735617	0.999970709341325	10	23	"lipoprotein particle binding"	"MF"
"GO:0071814"	0.000183882816735617	0.999970709341325	10	23	"protein-lipid complex binding"	"MF"
"GO:0071774"	0.000184350704937776	0.999948435879013	17	53	"response to fibroblast growth factor"	"BP"
"GO:0001763"	0.000184893834226544	0.999915097879094	38	166	"morphogenesis of a branching structure"	"BP"
"GO:0043169"	0.00018845306595797	0.999852229389622	391	2670	"cation binding"	"MF"
"GO:0051248"	0.000189112828097018	0.999873057704059	131	779	"negative regulation of protein metabolic process"	"BP"
"GO:0004383"	0.00018918523852223	0.999995462247295	5	6	"guanylate cyclase activity"	"MF"
"GO:0051049"	0.000197702526466392	0.999857509536374	195	1234	"regulation of transport"	"BP"
"GO:1902547"	0.00020543032080775	0.999988020005323	6	9	"regulation of cellular response to vascular endothelial growth factor stimulus"	"BP"
"GO:0008028"	0.000205579842093511	0.99995472057011	13	35	"monocarboxylic acid transmembrane transporter activity"	"MF"
"GO:0050877"	0.000210281204461167	0.999874352023188	79	425	"neurological system process"	"BP"
"GO:0016645"	0.000216619232576006	0.999960120892348	11	27	"oxidoreductase activity, acting on the CH-NH group of donors"	"MF"
"GO:0034381"	0.000218937508335728	0.999959141485148	11	28	"plasma lipoprotein particle clearance"	"BP"
"GO:0001935"	0.000220478494059233	0.999921518207092	23	86	"endothelial cell proliferation"	"BP"
"GO:1902533"	0.000224347728384978	0.999854436929236	109	629	"positive regulation of intracellular signal transduction"	"BP"
"GO:0005342"	0.000232367618472152	0.999915018739616	24	89	"organic acid transmembrane transporter activity"	"MF"
"GO:0001101"	0.000233657423839459	0.999892405559711	37	164	"response to acid chemical"	"BP"
"GO:0090066"	0.000250381501383129	0.999856215695601	67	350	"regulation of anatomical structure size"	"BP"
"GO:0072103"	0.000254768772783378	1	4	4	"glomerulus vasculature morphogenesis"	"BP"
"GO:0072104"	0.000254768772783378	1	4	4	"glomerular capillary formation"	"BP"
"GO:0060485"	0.000255661274768224	0.999884792964831	35	150	"mesenchyme development"	"BP"
"GO:0008015"	0.000260267743707316	0.999861993226501	52	257	"blood circulation"	"BP"
"GO:0051179"	0.000267325835039614	0.999783487886065	554	3953	"localization"	"BP"
"GO:0032269"	0.000267326943693881	0.99982135273961	122	723	"negative regulation of cellular protein metabolic process"	"BP"
"GO:0002790"	0.000269461922336101	0.999874805053757	37	166	"peptide secretion"	"BP"
"GO:0048598"	0.000280411039692781	0.999831711907592	77	413	"embryonic morphogenesis"	"BP"
"GO:0050880"	0.000290557610562854	0.999886465927634	26	102	"regulation of blood vessel size"	"BP"
"00380"	0.000302995673020383	0.999929821069874	13	36	"Tryptophan metabolism"	"KEGG"
"GO:0019216"	0.000304675299463956	0.999841912498019	48	233	"regulation of lipid metabolic process"	"BP"
"GO:0035239"	0.000313090819397025	0.999826479363456	58	292	"tube morphogenesis"	"BP"
"GO:0008191"	0.000318162011293422	0.999986831187523	5	7	"metalloendopeptidase inhibitor activity"	"MF"
"GO:0048551"	0.000318162011293422	0.999986831187523	5	7	"metalloenzyme inhibitor activity"	"MF"
"GO:0051960"	0.000322709894973749	0.999792652338419	99	561	"regulation of nervous system development"	"BP"
"GO:0030072"	0.000327949871443965	0.99984772097859	36	161	"peptide hormone secretion"	"BP"
"GO:0000904"	0.000328145149080731	0.999792190074165	93	520	"cell morphogenesis involved in differentiation"	"BP"
"GO:0009084"	0.000331852893732015	0.999958514731685	8	16	"glutamine family amino acid biosynthetic process"	"BP"
"GO:0048246"	0.000337342134689968	0.999939907156497	10	25	"macrophage chemotaxis"	"BP"
"GO:0050731"	0.000339266077547086	0.999862955296936	27	109	"positive regulation of peptidyl-tyrosine phosphorylation"	"BP"
"GO:0006739"	0.000343682740849459	0.999924811497275	12	33	"NADP metabolic process"	"BP"
"GO:0035150"	0.000344001598627251	0.999863835775252	26	103	"regulation of tube size"	"BP"
"GO:0061383"	0.000344702810462427	0.999925209012487	12	32	"trabecula morphogenesis"	"BP"
"GO:0045669"	0.000349120964183647	0.999905726835588	15	46	"positive regulation of osteoblast differentiation"	"BP"
"GO:0019229"	0.000356892249110397	0.999909344077921	14	41	"regulation of vasoconstriction"	"BP"
"GO:0007193"	0.000359782521116427	0.999928583624723	11	28	"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"	"BP"
"GO:0032103"	0.00036534218367744	0.999821209220935	40	189	"positive regulation of response to external stimulus"	"BP"
"GO:0002684"	0.000366650658054422	0.999764365256281	97	559	"positive regulation of immune system process"	"BP"
"GO:0008009"	0.000366925131224454	0.999940394352348	9	23	"chemokine activity"	"MF"
"GO:0072521"	0.000367476086061829	0.999786989754308	65	354	"purine-containing compound metabolic process"	"BP"
"00250"	0.000371463896024811	0.99992596850317	11	28	"Alanine, aspartate and glutamate metabolism"	"KEGG"
"GO:0050678"	0.000381141262544922	0.999802917286411	46	223	"regulation of epithelial cell proliferation"	"BP"
"GO:0046903"	0.000385710844009122	0.999741645337442	117	693	"secretion"	"BP"
"GO:0072341"	0.000390115853539586	0.999886671913417	16	53	"modified amino acid binding"	"MF"
"GO:0045778"	0.000391806819032912	0.999876135724204	18	61	"positive regulation of ossification"	"BP"
"GO:0044092"	0.000393881354309808	0.999734052365703	121	726	"negative regulation of molecular function"	"BP"
"GO:2001237"	0.000399884665825944	0.99985900313548	21	77	"negative regulation of extrinsic apoptotic signaling pathway"	"BP"
"GO:0035249"	0.000412449681557375	0.99988673272838	15	46	"synaptic transmission, glutamatergic"	"BP"
"GO:0015293"	0.000413296066445296	0.999837970105395	25	97	"symporter activity"	"MF"
"GO:0055085"	0.00043374870005769	0.999710309139844	113	669	"transmembrane transport"	"BP"
"GO:0045860"	0.000436721797832066	0.999749012381951	62	323	"positive regulation of protein kinase activity"	"BP"
"GO:0065009"	0.000445054580236355	0.999660323379848	260	1727	"regulation of molecular function"	"BP"
"GO:0005515"	0.000448288477164412	0.999628805581006	808	5956	"protein binding"	"MF"
"GO:0070098"	0.000449050216717587	0.999915792282354	10	26	"chemokine-mediated signaling pathway"	"BP"
"GO:0046364"	0.000452383944123837	0.999854743458102	18	62	"monosaccharide biosynthetic process"	"BP"
"GO:0040037"	0.000470476743531881	0.999949939022402	7	13	"negative regulation of fibroblast growth factor receptor signaling pathway"	"BP"
"GO:0048589"	0.000476118160149869	0.999705381124076	80	441	"developmental growth"	"BP"
